1756412, 128, Free and Almost Free in Pittsburgh, There are a lot of activities in Pittsburgh that are free or almost free - free days at museums free concerts and films free outdoors festivals free cultural events ... . In addition to these (can\'t beat the price!) we\'ll post "almost free" ones where the cost is low (at most $5) compared to the fun that can be had.  We\'re always looking for more ideas. YOU CAN POST YOUR OWN EVENTS HERE. If you have one please click "+Schedule a New Meetup" and we will add it to our calendar as a "suggestion" ... and let me know so that I can turn it into a Meetup event. This group is both informative (Just giving us CHEAPSKATES a heads up about events!) about Free and Cheap events (aka almost free) and also about real social meetup events that go on. So far the ratio to events where you do stuff with other meetup people and the informative\\informational events about cool free and cheap events is about 15% Social Events/85% Informational.       It\'s up to YOU to make your own fun!  And if you suggest an event PLEASE TRY TO TURN IT INTO A EVENT that people can meet up an interact.This is an VERY ACTIVE MEETUP you will get a ton of e-mail my recommendation is if you have a secondary e-mail address use that for your user id.  Or that you go up to "My Profile" on right hand side of page and select E-mail and Notifications.  You still will get a bunch of e-mails but it will be more manageable. Meetups WORK because of E-mail not because people come here to look for things to do.FYI: Social events at places can be posted as long as it is FREE to go there or the cover is $5 or less. People can decide on their own if they are eating and drinking. Example: Lets go see this Band that has no cover charge at this Bar. If YOU want to eat or drink something while you\'re there that\'s on YOU.It\'s still a FREE or ALMOST FREE event. If they charged more than $5 for cover or had a mandatory food n drink min above $5 then it won\'t get posted. Or a YOGA class that asks for a $5 donation is okay $6 is not...   This was preventing some social events from happening on this page and we want to encourage social\\fun events on the free and almost free group. 2nd FYI: NO Multi-level marketers or marketing in any way shape or form! This will lead to banning.  ,Pittsburgh, socializing, -79.9899978638, 40.4500007629, Musicians; Singles; Watching Movies; Live Music; Nightlife; Language & Culture; Social; Outdoors; Fun Times; Adventure; Artists; Volunteering; Writing; Performing Arts; Theater; Fun and Free; ,1756412, SPECIAL VOCALIST!!! The Jazz Conspiracy BIG BAND with dance lesson at the Elks, 2015-08-06 23:15:00, FYI: This is cross-posted more people are showing up than just rsvp\'d here! The BIG BAND is back this week with special vocalist Judy Figel!! Our crowd grows every time!\xc2\xa0 We had a really GREAT group the last time!! I\'ll be giving a beginner swing lesson starting at 7:15.\xc2\xa0 So don\'t worry if you don\'t know how to dance I\'ll teach you the basics! Come check out the new dance floor!$5.00 cover. Free parking! Air-conditioned!\xc2\xa0 $2.00 Drafts! Come on out &amp; DANCE! Whether you just want to enjoy the sounds of big band music or do some dancing come join us at the Elks on the North Side. Cover ONLY $5.00. Facebook Event Just ask for Mark you\'ll have no trouble finding me.   FYI: This is cross-posted more people are showing up than just rsvp\'d here!, Elks Lodge, Pittsburgh, 400 Cedar Avenue, -80.000793, 40.451824
1756412, 128, Free and Almost Free in Pittsburgh, There are a lot of activities in Pittsburgh that are free or almost free - free days at museums free concerts and films free outdoors festivals free cultural events ... . In addition to these (can\'t beat the price!) we\'ll post "almost free" ones where the cost is low (at most $5) compared to the fun that can be had.  We\'re always looking for more ideas. YOU CAN POST YOUR OWN EVENTS HERE. If you have one please click "+Schedule a New Meetup" and we will add it to our calendar as a "suggestion" ... and let me know so that I can turn it into a Meetup event. This group is both informative (Just giving us CHEAPSKATES a heads up about events!) about Free and Cheap events (aka almost free) and also about real social meetup events that go on. So far the ratio to events where you do stuff with other meetup people and the informative\\informational events about cool free and cheap events is about 15% Social Events/85% Informational.       It\'s up to YOU to make your own fun!  And if you suggest an event PLEASE TRY TO TURN IT INTO A EVENT that people can meet up an interact.This is an VERY ACTIVE MEETUP you will get a ton of e-mail my recommendation is if you have a secondary e-mail address use that for your user id.  Or that you go up to "My Profile" on right hand side of page and select E-mail and Notifications.  You still will get a bunch of e-mails but it will be more manageable. Meetups WORK because of E-mail not because people come here to look for things to do.FYI: Social events at places can be posted as long as it is FREE to go there or the cover is $5 or less. People can decide on their own if they are eating and drinking. Example: Lets go see this Band that has no cover charge at this Bar. If YOU want to eat or drink something while you\'re there that\'s on YOU.It\'s still a FREE or ALMOST FREE event. If they charged more than $5 for cover or had a mandatory food n drink min above $5 then it won\'t get posted. Or a YOGA class that asks for a $5 donation is okay $6 is not...   This was preventing some social events from happening on this page and we want to encourage social\\fun events on the free and almost free group. 2nd FYI: NO Multi-level marketers or marketing in any way shape or form! This will lead to banning.  ,Pittsburgh, socializing, -79.9899978638, 40.4500007629, Musicians; Singles; Watching Movies; Live Music; Nightlife; Language & Culture; Social; Outdoors; Fun Times; Adventure; Artists; Volunteering; Writing; Performing Arts; Theater; Fun and Free; ,1756412, Dance For Wishes - Free Charity Event, 2015-08-29 22:00:00, Dance For Wishes is a FREE charity event for people of all ages! It will be a dance fitness class with FREE drinks and food being provided. For every person that attends Condition Your Life Fitness will donate $1.00 to Make-A-Wish\xc2\xae Greater Pennsylvania and West Virginia! You attend and we donate! We will have a live DJ (DJ Big Ed from Royal Grandeur) playing some of your favorite music as Scott Fichter (Co-Owner/Group Fitness Instructor from Condition Your Life Fitness) will instruct the class! Registration and Check-In will start at 6:00PM. The fitness class will be from 6:30PM to 7:30PM but we encourage people to stay afterwards for food drinks and an opportunity to socialize! Donations will be accepted at the event for people willing to donate! There will also be a Chinese Auction with many great donation baskets and a 50/50 Raffle! During the event we will be using #danceforwishes to post pictures and updates of the awesome time we have! If you have any questions please contact Scott Fichter via phone or email Dance For Wishes is presented by: Condition Your Life Fitness Royal Grandeur Cleanse Pittsburgh and Bronze Beauty Spray Tanning., Ross Township Community Center, Pittsburgh, 1000 Ross Municipal Drive, -80.006271, 40.516071
1756412, 128, Free and Almost Free in Pittsburgh, There are a lot of activities in Pittsburgh that are free or almost free - free days at museums free concerts and films free outdoors festivals free cultural events ... . In addition to these (can\'t beat the price!) we\'ll post "almost free" ones where the cost is low (at most $5) compared to the fun that can be had.  We\'re always looking for more ideas. YOU CAN POST YOUR OWN EVENTS HERE. If you have one please click "+Schedule a New Meetup" and we will add it to our calendar as a "suggestion" ... and let me know so that I can turn it into a Meetup event. This group is both informative (Just giving us CHEAPSKATES a heads up about events!) about Free and Cheap events (aka almost free) and also about real social meetup events that go on. So far the ratio to events where you do stuff with other meetup people and the informative\\informational events about cool free and cheap events is about 15% Social Events/85% Informational.       It\'s up to YOU to make your own fun!  And if you suggest an event PLEASE TRY TO TURN IT INTO A EVENT that people can meet up an interact.This is an VERY ACTIVE MEETUP you will get a ton of e-mail my recommendation is if you have a secondary e-mail address use that for your user id.  Or that you go up to "My Profile" on right hand side of page and select E-mail and Notifications.  You still will get a bunch of e-mails but it will be more manageable. Meetups WORK because of E-mail not because people come here to look for things to do.FYI: Social events at places can be posted as long as it is FREE to go there or the cover is $5 or less. People can decide on their own if they are eating and drinking. Example: Lets go see this Band that has no cover charge at this Bar. If YOU want to eat or drink something while you\'re there that\'s on YOU.It\'s still a FREE or ALMOST FREE event. If they charged more than $5 for cover or had a mandatory food n drink min above $5 then it won\'t get posted. Or a YOGA class that asks for a $5 donation is okay $6 is not...   This was preventing some social events from happening on this page and we want to encourage social\\fun events on the free and almost free group. 2nd FYI: NO Multi-level marketers or marketing in any way shape or form! This will lead to banning.  ,Pittsburgh, socializing, -79.9899978638, 40.4500007629, Musicians; Singles; Watching Movies; Live Music; Nightlife; Language & Culture; Social; Outdoors; Fun Times; Adventure; Artists; Volunteering; Writing; Performing Arts; Theater; Fun and Free; ,1756412, India Day 2015: Celebrating Innovation Development Achievement, 2015-08-16 15:30:00, The event includes parade cultural programs and flag hoisiting.For more info please visit: http://www.nationalityrooms.pitt.edu/news-events/india-day-2015, Cathedral of Learning , Pittsburgh, University of Pittsburgh, -79.959778, 40.436726
1756412, 128, Free and Almost Free in Pittsburgh, There are a lot of activities in Pittsburgh that are free or almost free - free days at museums free concerts and films free outdoors festivals free cultural events ... . In addition to these (can\'t beat the price!) we\'ll post "almost free" ones where the cost is low (at most $5) compared to the fun that can be had.  We\'re always looking for more ideas. YOU CAN POST YOUR OWN EVENTS HERE. If you have one please click "+Schedule a New Meetup" and we will add it to our calendar as a "suggestion" ... and let me know so that I can turn it into a Meetup event. This group is both informative (Just giving us CHEAPSKATES a heads up about events!) about Free and Cheap events (aka almost free) and also about real social meetup events that go on. So far the ratio to events where you do stuff with other meetup people and the informative\\informational events about cool free and cheap events is about 15% Social Events/85% Informational.       It\'s up to YOU to make your own fun!  And if you suggest an event PLEASE TRY TO TURN IT INTO A EVENT that people can meet up an interact.This is an VERY ACTIVE MEETUP you will get a ton of e-mail my recommendation is if you have a secondary e-mail address use that for your user id.  Or that you go up to "My Profile" on right hand side of page and select E-mail and Notifications.  You still will get a bunch of e-mails but it will be more manageable. Meetups WORK because of E-mail not because people come here to look for things to do.FYI: Social events at places can be posted as long as it is FREE to go there or the cover is $5 or less. People can decide on their own if they are eating and drinking. Example: Lets go see this Band that has no cover charge at this Bar. If YOU want to eat or drink something while you\'re there that\'s on YOU.It\'s still a FREE or ALMOST FREE event. If they charged more than $5 for cover or had a mandatory food n drink min above $5 then it won\'t get posted. Or a YOGA class that asks for a $5 donation is okay $6 is not...   This was preventing some social events from happening on this page and we want to encourage social\\fun events on the free and almost free group. 2nd FYI: NO Multi-level marketers or marketing in any way shape or form! This will lead to banning.  ,Pittsburgh, socializing, -79.9899978638, 40.4500007629, Musicians; Singles; Watching Movies; Live Music; Nightlife; Language & Culture; Social; Outdoors; Fun Times; Adventure; Artists; Volunteering; Writing; Performing Arts; Theater; Fun and Free; ,1756412, Rooftop Power Flow at SkyBAR, 2015-08-11 22:00:00, This class is a donations based class for walk ins.\xc2\xa0 Rooftop Power Flow at SKYBAR is a part of our summer series of classes and is offered every Tuesday night. If it is storming/lightning  we may have to move inside downstairs to Diesel. Plan to sweat during this 75 minute flow! Power Flow provides a good workout and strong connection between movement and breath. This class is welcome to yogis of all levels however a knowledge of yoga is encouraged as we will move at a faster pace.\xc2\xa0 Pre-register at www.yogadigs.com, Skybar Pittsburgh, Pittsburgh, 1601 East Carson Street Sky Level, -79.982552, 40.428871
1756412, 128, Free and Almost Free in Pittsburgh, There are a lot of activities in Pittsburgh that are free or almost free - free days at museums free concerts and films free outdoors festivals free cultural events ... . In addition to these (can\'t beat the price!) we\'ll post "almost free" ones where the cost is low (at most $5) compared to the fun that can be had.  We\'re always looking for more ideas. YOU CAN POST YOUR OWN EVENTS HERE. If you have one please click "+Schedule a New Meetup" and we will add it to our calendar as a "suggestion" ... and let me know so that I can turn it into a Meetup event. This group is both informative (Just giving us CHEAPSKATES a heads up about events!) about Free and Cheap events (aka almost free) and also about real social meetup events that go on. So far the ratio to events where you do stuff with other meetup people and the informative\\informational events about cool free and cheap events is about 15% Social Events/85% Informational.       It\'s up to YOU to make your own fun!  And if you suggest an event PLEASE TRY TO TURN IT INTO A EVENT that people can meet up an interact.This is an VERY ACTIVE MEETUP you will get a ton of e-mail my recommendation is if you have a secondary e-mail address use that for your user id.  Or that you go up to "My Profile" on right hand side of page and select E-mail and Notifications.  You still will get a bunch of e-mails but it will be more manageable. Meetups WORK because of E-mail not because people come here to look for things to do.FYI: Social events at places can be posted as long as it is FREE to go there or the cover is $5 or less. People can decide on their own if they are eating and drinking. Example: Lets go see this Band that has no cover charge at this Bar. If YOU want to eat or drink something while you\'re there that\'s on YOU.It\'s still a FREE or ALMOST FREE event. If they charged more than $5 for cover or had a mandatory food n drink min above $5 then it won\'t get posted. Or a YOGA class that asks for a $5 donation is okay $6 is not...   This was preventing some social events from happening on this page and we want to encourage social\\fun events on the free and almost free group. 2nd FYI: NO Multi-level marketers or marketing in any way shape or form! This will lead to banning.  ,Pittsburgh, socializing, -79.9899978638, 40.4500007629, Musicians; Singles; Watching Movies; Live Music; Nightlife; Language & Culture; Social; Outdoors; Fun Times; Adventure; Artists; Volunteering; Writing; Performing Arts; Theater; Fun and Free; ,1756412, Art on the Blvd!, 2015-08-29 00:00:00, Come mingle with some of Pittsburgh\xe2\x80\x99s fine artists and see a sampling of their works while enjoying music from indie artists Amy Carson and Janie Wilcox. Local artists with works displayed during the event include: Allison OczkoAyana CooperChristopher VisgitisCrystal FloraJuan DuqueKathryn HolroydLois MongioviMarinda StretavskyNancy PalmerineRosemary Nulton Admission is FREE. Ages 21+. Hope to see you there!, 824: The Consignment Shop, Pittsburgh, 824 Brookline Blvd, -80.019531, 40.393013
1756412, 128, Free and Almost Free in Pittsburgh, There are a lot of activities in Pittsburgh that are free or almost free - free days at museums free concerts and films free outdoors festivals free cultural events ... . In addition to these (can\'t beat the price!) we\'ll post "almost free" ones where the cost is low (at most $5) compared to the fun that can be had.  We\'re always looking for more ideas. YOU CAN POST YOUR OWN EVENTS HERE. If you have one please click "+Schedule a New Meetup" and we will add it to our calendar as a "suggestion" ... and let me know so that I can turn it into a Meetup event. This group is both informative (Just giving us CHEAPSKATES a heads up about events!) about Free and Cheap events (aka almost free) and also about real social meetup events that go on. So far the ratio to events where you do stuff with other meetup people and the informative\\informational events about cool free and cheap events is about 15% Social Events/85% Informational.       It\'s up to YOU to make your own fun!  And if you suggest an event PLEASE TRY TO TURN IT INTO A EVENT that people can meet up an interact.This is an VERY ACTIVE MEETUP you will get a ton of e-mail my recommendation is if you have a secondary e-mail address use that for your user id.  Or that you go up to "My Profile" on right hand side of page and select E-mail and Notifications.  You still will get a bunch of e-mails but it will be more manageable. Meetups WORK because of E-mail not because people come here to look for things to do.FYI: Social events at places can be posted as long as it is FREE to go there or the cover is $5 or less. People can decide on their own if they are eating and drinking. Example: Lets go see this Band that has no cover charge at this Bar. If YOU want to eat or drink something while you\'re there that\'s on YOU.It\'s still a FREE or ALMOST FREE event. If they charged more than $5 for cover or had a mandatory food n drink min above $5 then it won\'t get posted. Or a YOGA class that asks for a $5 donation is okay $6 is not...   This was preventing some social events from happening on this page and we want to encourage social\\fun events on the free and almost free group. 2nd FYI: NO Multi-level marketers or marketing in any way shape or form! This will lead to banning.  ,Pittsburgh, socializing, -79.9899978638, 40.4500007629, Musicians; Singles; Watching Movies; Live Music; Nightlife; Language & Culture; Social; Outdoors; Fun Times; Adventure; Artists; Volunteering; Writing; Performing Arts; Theater; Fun and Free; ,1756412, Donation Yoga Class at Dobra Tea in Squirrel Hill, 2015-08-30 14:00:00, Donation (Pay What You Can) Yoga ClassEvery Sunday\xc2\xa010:00-11:00AMDobra Tea (Pittsburgh PA) 1937 Murray Avenue Donation based (pay what you can) yoga class with Sara every Sunday at Dobra Tea. This is a gentle vinyasa flow style class including energizing sun salutes a variety of standing poses breath work and relaxation. All levels (including beginners) are welcome! Class is from 10:00 - 11:00 AM every Sunday., Dobra Tea, Pittsburgh, 1937 Murray Ave Pittsburgh Pennsylvania, -79.922806, 40.434963
1756412, 128, Free and Almost Free in Pittsburgh, There are a lot of activities in Pittsburgh that are free or almost free - free days at museums free concerts and films free outdoors festivals free cultural events ... . In addition to these (can\'t beat the price!) we\'ll post "almost free" ones where the cost is low (at most $5) compared to the fun that can be had.  We\'re always looking for more ideas. YOU CAN POST YOUR OWN EVENTS HERE. If you have one please click "+Schedule a New Meetup" and we will add it to our calendar as a "suggestion" ... and let me know so that I can turn it into a Meetup event. This group is both informative (Just giving us CHEAPSKATES a heads up about events!) about Free and Cheap events (aka almost free) and also about real social meetup events that go on. So far the ratio to events where you do stuff with other meetup people and the informative\\informational events about cool free and cheap events is about 15% Social Events/85% Informational.       It\'s up to YOU to make your own fun!  And if you suggest an event PLEASE TRY TO TURN IT INTO A EVENT that people can meet up an interact.This is an VERY ACTIVE MEETUP you will get a ton of e-mail my recommendation is if you have a secondary e-mail address use that for your user id.  Or that you go up to "My Profile" on right hand side of page and select E-mail and Notifications.  You still will get a bunch of e-mails but it will be more manageable. Meetups WORK because of E-mail not because people come here to look for things to do.FYI: Social events at places can be posted as long as it is FREE to go there or the cover is $5 or less. People can decide on their own if they are eating and drinking. Example: Lets go see this Band that has no cover charge at this Bar. If YOU want to eat or drink something while you\'re there that\'s on YOU.It\'s still a FREE or ALMOST FREE event. If they charged more than $5 for cover or had a mandatory food n drink min above $5 then it won\'t get posted. Or a YOGA class that asks for a $5 donation is okay $6 is not...   This was preventing some social events from happening on this page and we want to encourage social\\fun events on the free and almost free group. 2nd FYI: NO Multi-level marketers or marketing in any way shape or form! This will lead to banning.  ,Pittsburgh, socializing, -79.9899978638, 40.4500007629, Musicians; Singles; Watching Movies; Live Music; Nightlife; Language & Culture; Social; Outdoors; Fun Times; Adventure; Artists; Volunteering; Writing; Performing Arts; Theater; Fun and Free; ,1756412, Community Yoga at the Brillobox, 2015-08-18 21:30:00, Every Sunday at 5:30 and Tuesday at 6:30 Pay what you can! Power yoga in a non-heated room. Suitable for people of any level of experience. Stop by it\'s fun! Bring your own mat we have some blocks. [masked] or https://www.facebook.com/TessaPowerYoga for more info, Brillobox, Pittsburgh, 4104 Penn Avenue, -79.95475, 40.465668
1756412, 128, Free and Almost Free in Pittsburgh, There are a lot of activities in Pittsburgh that are free or almost free - free days at museums free concerts and films free outdoors festivals free cultural events ... . In addition to these (can\'t beat the price!) we\'ll post "almost free" ones where the cost is low (at most $5) compared to the fun that can be had.  We\'re always looking for more ideas. YOU CAN POST YOUR OWN EVENTS HERE. If you have one please click "+Schedule a New Meetup" and we will add it to our calendar as a "suggestion" ... and let me know so that I can turn it into a Meetup event. This group is both informative (Just giving us CHEAPSKATES a heads up about events!) about Free and Cheap events (aka almost free) and also about real social meetup events that go on. So far the ratio to events where you do stuff with other meetup people and the informative\\informational events about cool free and cheap events is about 15% Social Events/85% Informational.       It\'s up to YOU to make your own fun!  And if you suggest an event PLEASE TRY TO TURN IT INTO A EVENT that people can meet up an interact.This is an VERY ACTIVE MEETUP you will get a ton of e-mail my recommendation is if you have a secondary e-mail address use that for your user id.  Or that you go up to "My Profile" on right hand side of page and select E-mail and Notifications.  You still will get a bunch of e-mails but it will be more manageable. Meetups WORK because of E-mail not because people come here to look for things to do.FYI: Social events at places can be posted as long as it is FREE to go there or the cover is $5 or less. People can decide on their own if they are eating and drinking. Example: Lets go see this Band that has no cover charge at this Bar. If YOU want to eat or drink something while you\'re there that\'s on YOU.It\'s still a FREE or ALMOST FREE event. If they charged more than $5 for cover or had a mandatory food n drink min above $5 then it won\'t get posted. Or a YOGA class that asks for a $5 donation is okay $6 is not...   This was preventing some social events from happening on this page and we want to encourage social\\fun events on the free and almost free group. 2nd FYI: NO Multi-level marketers or marketing in any way shape or form! This will lead to banning.  ,Pittsburgh, socializing, -79.9899978638, 40.4500007629, Musicians; Singles; Watching Movies; Live Music; Nightlife; Language & Culture; Social; Outdoors; Fun Times; Adventure; Artists; Volunteering; Writing; Performing Arts; Theater; Fun and Free; ,1756412, Free Movie:"the Princess and the Frog" at Flagstaff Hill!, 2015-08-17 00:15:00, Summer schedule for FREE movies in the park is out. Share if you want! Movies start at DUSK! (around 9pm then it gets earlier toward August) Remember there are other parks that have the same movies on different days: Arsenal Park Mt. Washington Grandview Park Overlook Park in the West end Brookline Highland Park Riverview Park and more... http://pittsburghpa.gov/citiparks/cinema-schenley ALSO GO TO FREE &amp; ALMOST FREE IN PITTSBURGH for FREE CONCERT info for Hartwood Acres South Park Greensburg Butler! http://www.meetup.com/pittsburgh-free/ This is the lineup for Flagstaff Hill in Schenley Park: Sun 16-Aug The Princess and the Frog Wed 19-Aug Captain America: The Winter Soldier Sun 23-Aug McFarland USA Wed 26-Aug Guardians of the Galaxy Sun 30-Aug Disney Nature\'s Bears IMPORTANT FYI on Wednesdays:  WEDNESDAY NIGHT CONCERT SERIES AT FLAGSTAFF HILL Come Early to enjoy mid-week musical performances before the movie begins. Bands perform on Flagstaff Hill Wednesdays from approximately 7-8p.m.\xc2\xa0 click the Schenley movie link for more info... , Schenley Park Flagstaff Hill, Pittsburgh, 4500 Schenley Dr., -79.947199, 40.440169
1756412, 128, Free and Almost Free in Pittsburgh, There are a lot of activities in Pittsburgh that are free or almost free - free days at museums free concerts and films free outdoors festivals free cultural events ... . In addition to these (can\'t beat the price!) we\'ll post "almost free" ones where the cost is low (at most $5) compared to the fun that can be had.  We\'re always looking for more ideas. YOU CAN POST YOUR OWN EVENTS HERE. If you have one please click "+Schedule a New Meetup" and we will add it to our calendar as a "suggestion" ... and let me know so that I can turn it into a Meetup event. This group is both informative (Just giving us CHEAPSKATES a heads up about events!) about Free and Cheap events (aka almost free) and also about real social meetup events that go on. So far the ratio to events where you do stuff with other meetup people and the informative\\informational events about cool free and cheap events is about 15% Social Events/85% Informational.       It\'s up to YOU to make your own fun!  And if you suggest an event PLEASE TRY TO TURN IT INTO A EVENT that people can meet up an interact.This is an VERY ACTIVE MEETUP you will get a ton of e-mail my recommendation is if you have a secondary e-mail address use that for your user id.  Or that you go up to "My Profile" on right hand side of page and select E-mail and Notifications.  You still will get a bunch of e-mails but it will be more manageable. Meetups WORK because of E-mail not because people come here to look for things to do.FYI: Social events at places can be posted as long as it is FREE to go there or the cover is $5 or less. People can decide on their own if they are eating and drinking. Example: Lets go see this Band that has no cover charge at this Bar. If YOU want to eat or drink something while you\'re there that\'s on YOU.It\'s still a FREE or ALMOST FREE event. If they charged more than $5 for cover or had a mandatory food n drink min above $5 then it won\'t get posted. Or a YOGA class that asks for a $5 donation is okay $6 is not...   This was preventing some social events from happening on this page and we want to encourage social\\fun events on the free and almost free group. 2nd FYI: NO Multi-level marketers or marketing in any way shape or form! This will lead to banning.  ,Pittsburgh, socializing, -79.9899978638, 40.4500007629, Musicians; Singles; Watching Movies; Live Music; Nightlife; Language & Culture; Social; Outdoors; Fun Times; Adventure; Artists; Volunteering; Writing; Performing Arts; Theater; Fun and Free; ,1756412, Open Discussion: Stones Crystals and Rocks, 2015-08-26 23:00:00, One effort Sparkle and I (Rebekah Gamble http://rebekahgambleholisticpractitioner.com) are making for our communities this year is something we\'re calling "Open Discussion." This is a donation based event we\'re going to bring you once or twice a month. Basically I will be available in the shop during an hour to an hour and a half one evening a month in order to take questions and have an open discussion on a pre-chosen topic for that time period. We wanted to do something different and maybe a little new age-y and talk about rocks and such. I\'m going to bring my stones and show you how they are used in my practice for mediation journeying and healing work including the stones I used in my successful recovery from several feminine disorders. I will also share with you how some of these rocks were used in ancient medicine and healing practices and how some are used today. A friend of mine Dan happens to be a rock person and is going to bring some of his favorites to talk about too. Joyce has many varieties of some of these stones in shop for sale if you would like to take them home (and she\'s incredibly reasonable so I often buy stones here). This is going to be as interactive as you want it to be; you will have the ability to work with these stones if you choose to but nothing will be forced on you in the least. If we can answer your questions we will. If we don\'t know the answer I\'ll point you in the direction you need to go either towards a practitioner or towards a book. This event is being offered without charge in the interest of building a healthy community but if you\'d like to support my work and the shop donations are happily accepted. Look for a new topic and a new conversation in September!, Sparkledragon\'s Magical Emporium, Pittsburgh, 2120 Broadway Ave, -80.033188, 40.404533
1756412, 128, Free and Almost Free in Pittsburgh, There are a lot of activities in Pittsburgh that are free or almost free - free days at museums free concerts and films free outdoors festivals free cultural events ... . In addition to these (can\'t beat the price!) we\'ll post "almost free" ones where the cost is low (at most $5) compared to the fun that can be had.  We\'re always looking for more ideas. YOU CAN POST YOUR OWN EVENTS HERE. If you have one please click "+Schedule a New Meetup" and we will add it to our calendar as a "suggestion" ... and let me know so that I can turn it into a Meetup event. This group is both informative (Just giving us CHEAPSKATES a heads up about events!) about Free and Cheap events (aka almost free) and also about real social meetup events that go on. So far the ratio to events where you do stuff with other meetup people and the informative\\informational events about cool free and cheap events is about 15% Social Events/85% Informational.       It\'s up to YOU to make your own fun!  And if you suggest an event PLEASE TRY TO TURN IT INTO A EVENT that people can meet up an interact.This is an VERY ACTIVE MEETUP you will get a ton of e-mail my recommendation is if you have a secondary e-mail address use that for your user id.  Or that you go up to "My Profile" on right hand side of page and select E-mail and Notifications.  You still will get a bunch of e-mails but it will be more manageable. Meetups WORK because of E-mail not because people come here to look for things to do.FYI: Social events at places can be posted as long as it is FREE to go there or the cover is $5 or less. People can decide on their own if they are eating and drinking. Example: Lets go see this Band that has no cover charge at this Bar. If YOU want to eat or drink something while you\'re there that\'s on YOU.It\'s still a FREE or ALMOST FREE event. If they charged more than $5 for cover or had a mandatory food n drink min above $5 then it won\'t get posted. Or a YOGA class that asks for a $5 donation is okay $6 is not...   This was preventing some social events from happening on this page and we want to encourage social\\fun events on the free and almost free group. 2nd FYI: NO Multi-level marketers or marketing in any way shape or form! This will lead to banning.  ,Pittsburgh, socializing, -79.9899978638, 40.4500007629, Musicians; Singles; Watching Movies; Live Music; Nightlife; Language & Culture; Social; Outdoors; Fun Times; Adventure; Artists; Volunteering; Writing; Performing Arts; Theater; Fun and Free; ,1756412, Free Concert: Riverview Jazz Series \'- Dwane Dolphin!, 2015-08-29 23:00:00, FREE CONCERTS IN THE PARK! Riverview Jazz Series (FREE MOVIE AFTERWARDS!) \xc2\xa0 When: Saturday evenings June 6 \xe2\x80\x93 August 29 2015 \xc2\xa0 Time: 7 - 8:30 p.m. \xc2\xa0 Location: Riverview Park \xc2\xa0 COST:FREE "Stars at Riverview" brings Pittsburgh\'s premier jazz to Riverview Park on Saturday evenings! So bring a lawn chair or spread a blanket on Observatory Hill for an entire summer of incredible musical entertainment. ***After the concerts stay for Dollar Bank Cinema in the Park - movies the entire family can enjoy - beginning at dusk.*** For more information call[masked]-2493. Note: Inclement weather may cause concert cancellations. In the event of concert cancellations a recorded message will play on the concert hotline [masked]) and a message will appear at the top of this website page. http://pittsburghpa.gov/citiparks/riverview-jazz-series  LINK FOR MOVIE SCHEDULE FOR RIVERVIEW PARK http://pittsburghpa.gov/citiparks/cinema-riverview  Date\xc2\xa0 Performer June 6\xc2\xa0 Poogie Bell Band June 13\xc2\xa0 Max Leake June 20\xc2\xa0 Yoko Suzuki June 27\xc2\xa0 Roger Humphries July 4\xc2\xa0 HOLIDAY NO JAZZ (i has a sad...) July 11\xc2\xa0 Kenia July 18\xc2\xa0 Thomas Wendt July 25\xc2\xa0 Velvet Heat August 1\xc2\xa0 John Hall August 8\xc2\xa0 Donna Davis August 15\xc2\xa0 Kevin Howard August 22\xc2\xa0 Reggie Watkins August 29\xc2\xa0 Dwayne Dolphin , Riverview Park, Pittsburgh, 1 Riverview Ave, -80.014664, 40.484368
